 132 68 
 -6.000000e-001 0.000000e+000 
 -6.000000e-001 4.496490e-005 
 -6.000000e-001 9.442630e-005 
 -6.000000e-001 1.488340e-004 
 -6.000000e-001 2.086820e-004 
 -6.000000e-001 2.745150e-004 
 -6.000000e-001 3.469310e-004 
 -6.000000e-001 4.265900e-004 
 -6.000000e-001 5.142130e-004 
 -6.000000e-001 6.106000e-004 
 -6.000000e-001 7.166240e-004 
 -6.000000e-001 8.332520e-004 
 -6.000000e-001 9.615420e-004 
 -6.000000e-001 1.102660e-003 
 -6.000000e-001 1.257890e-003 
 -6.000000e-001 1.428650e-003 
 -6.000000e-001 1.616480e-003 
 -6.000000e-001 1.823090e-003 
 -6.000000e-001 2.050360e-003 
 -6.000000e-001 2.300360e-003 
 -6.000000e-001 2.575360e-003 
 -6.000000e-001 2.877860e-003 
 -6.000000e-001 3.210620e-003 
 -6.000000e-001 3.576640e-003 
 -6.000000e-001 3.979270e-003 
 -6.000000e-001 4.422160e-003 
 -6.000000e-001 4.909350e-003 
 -6.000000e-001 5.445240e-003 
 -6.000000e-001 6.034730e-003 
 -6.000000e-001 6.683170e-003 
 -6.000000e-001 7.396450e-003 
 -6.000000e-001 8.181060e-003 
 -6.000000e-001 9.044140e-003 
 -6.000000e-001 9.993510e-003 
 -6.000000e-001 1.103780e-002 
 -6.000000e-001 1.218660e-002 
 -6.000000e-001 1.345020e-002 
 -6.000000e-001 1.484020e-002 
 -6.000000e-001 1.636920e-002 
 -6.000000e-001 1.805110e-002 
 -6.000000e-001 1.990110e-002 
 -6.000000e-001 2.193620e-002 
 -6.000000e-001 2.417480e-002 
 -6.000000e-001 2.663720e-002 
 -6.000000e-001 2.934590e-002 
 -6.000000e-001 3.232550e-002 
 -6.000000e-001 3.560300e-002 
 -6.000000e-001 3.920820e-002 
 -6.000000e-001 4.317400e-002 
 -6.000000e-001 4.753640e-002 
 -6.000000e-001 5.233500e-002 
 -6.000000e-001 5.761350e-002 
 -6.000000e-001 6.341980e-002 
 -6.000000e-001 6.980670e-002 
 -6.000000e-001 7.683240e-002 
 -6.000000e-001 8.456060e-002 
 -6.000000e-001 9.306160e-002 
 -6.000000e-001 1.024130e-001 
 -6.000000e-001 1.126990e-001 
 -6.000000e-001 1.240140e-001 
 -6.000000e-001 1.364600e-001 
 -6.000000e-001 1.501510e-001 
 -6.000000e-001 1.652110e-001 
 -6.000000e-001 1.817770e-001 
 -6.000000e-001 2.000000e-001 
 -5.920000e-001 0.000000e+000 
 -5.920000e-001 4.531715e-005 
 -5.920001e-001 9.516602e-005 
 -5.920001e-001 1.499961e-004 
 -5.920002e-001 2.103164e-004 
 -5.920003e-001 2.766635e-004 
 -5.920003e-001 3.496428e-004 
 -5.920004e-001 4.299213e-004 
 -5.920005e-001 5.182351e-004 
 -5.920006e-001 6.153680e-004 
 -5.920007e-001 7.222234e-004 
 -5.920008e-001 8.397675e-004 
 -5.920009e-001 9.690574e-004 
 -5.920010e-001 1.111274e-003 
 -5.920012e-001 1.267723e-003 
 -5.920013e-001 1.439814e-003 
 -5.920015e-001 1.629116e-003 
 -5.920017e-001 1.837339e-003 
 -5.920019e-001 2.066384e-003 
 -5.920022e-001 2.318335e-003 
 -5.920024e-001 2.595483e-003 
 -5.920027e-001 2.900350e-003 
 -5.920030e-001 3.235708e-003 
 -5.920033e-001 3.604588e-003 
 -5.920037e-001 4.010367e-003 
 -5.920041e-001 4.456722e-003 
 -5.920046e-001 4.947715e-003 
 -5.920051e-001 5.487797e-003 
 -5.920056e-001 6.081893e-003 
 -5.920062e-001 6.735397e-003 
 -5.920069e-001 7.454256e-003 
 -5.920076e-001 8.244993e-003 
 -5.920085e-001 9.114821e-003 
 -5.920093e-001 1.007161e-002 
 -5.920103e-001 1.112406e-002 
 -5.920114e-001 1.228184e-002 
 -5.920126e-001 1.355532e-002 
 -5.920139e-001 1.495618e-002 
 -5.920153e-001 1.649712e-002 
 -5.920169e-001 1.819217e-002 
 -5.920186e-001 2.005663e-002 
 -5.920205e-001 2.210763e-002 
 -5.920226e-001 2.436373e-002 
 -5.920249e-001 2.684537e-002 
 -5.920274e-001 2.957524e-002 
 -5.920302e-001 3.257813e-002 
 -5.920333e-001 3.588124e-002 
 -5.920367e-001 3.951461e-002 
 -5.920404e-001 4.351141e-002 
 -5.920444e-001 4.790790e-002 
 -5.920489e-001 5.274400e-002 
 -5.920539e-001 5.806375e-002 
 -5.920593e-001 6.391542e-002 
 -5.920653e-001 7.035224e-002 
 -5.920718e-001 7.743285e-002 
 -5.920791e-001 8.522144e-002 
